FirstName_346,LastName_346,R1 RCM,Lead Associate,25-Mar-26
FirstName_347,LastName_347,New York State Department of Health,Data Analyst,25-Mar-26
FirstName_348,LastName_348,Barnes & Noble College,Technology Support Associate (Apple Ecosystem),25-Mar-26
FirstName_349,LastName_349,Creative Activation,Business Development Manager,25-Mar-26
FirstName_350,LastName_350,University of Massachusetts Dartmouth,Graduate Research Assistant,25-Mar-26
FirstName_351,LastName_351,datacareer.app 🤖,Data Quality & Insights Analyst - Team Lead,25-Mar-26
FirstName_352,LastName_352,New York State Department of Health,Data Analyst,25-Mar-26
FirstName_353,LastName_353,,,25-Mar-26
FirstName_354,LastName_354,izmo ltd,Business Analyst,25-Mar-26
FirstName_355,LastName_355,Verizon,Senior Data Analyst (Consultant) - AI & Data,24-Mar-26
FirstName_356,LastName_356,Numpy Ninja,Data Analyst,24-Mar-26
FirstName_357,LastName_357,Dana-Farber Cancer Institute,Business Intelligence Analyst,24-Mar-26
FirstName_358,LastName_358,Self-employed,Equity Trader,24-Mar-26
FirstName_359,LastName_359,Regional Office of Sustainable Tourism,Data Analyst,24-Mar-26
FirstName_360,LastName_360,HISPANIC HERITAGE COUNCIL OF WESTERN NEW YORK INC,Artificial Intelligence Intern,24-Mar-26
FirstName_361,LastName_361,SHI International Corp.,Associate Software Engineer,24-Mar-26
FirstName_362,LastName_362,Alloy,Senior Technical Account Manager,24-Mar-26
FirstName_363,LastName_363,Chicken in the Kitchen,Server/bartender,24-Mar-26
FirstName_364,LastName_364,DataGrokr,"Data Engineer | ETL, ML & AWS CLoud Specialist",24-Mar-26
FirstName_365,LastName_365,Ursamin,Data Analyst,24-Mar-26
FirstName_366,LastName_366,"Workforce Development Board of Herkimer, Madison, and Oneida Counties, Inc. ",Data Analyst,24-Mar-26
FirstName_367,LastName_367,American Food & Vending,Accounting Manager,24-Mar-26
FirstName_368,LastName_368,New York State Department of Labor,Spring Intern,24-Mar-26
FirstName_369,LastName_369,University at Buffalo,Data Analyst ,24-Mar-26
FirstName_370,LastName_370,SLK,Data Analyst,24-Mar-26
FirstName_371,LastName_371,Saayam For All,Data Engineer,24-Mar-26
FirstName_372,LastName_372,White Cap,Data Engineer,24-Mar-26
FirstName_373,LastName_373,University at Buffalo,Research Assistant,24-Mar-26
FirstName_374,LastName_374,CVS Health,Data Engineer,24-Mar-26
FirstName_375,LastName_375,Marketing Department at Sawyer Business School,"Research Assistant, X-Lab",24-Mar-26
FirstName_376,LastName_376,SUNY Plattsburgh,Historian,24-Mar-26
FirstName_377,LastName_377,Ace Institute of Technology,Data Analyst,24-Mar-26
FirstName_378,LastName_378,Orion Innovation,Data Scientist,24-Mar-26
FirstName_379,LastName_379,TNT Growth,Data Analyst,24-Mar-26
FirstName_380,LastName_380,Good Shepherd Services,Contract Analyst,24-Mar-26
FirstName_381,LastName_381,HammerTech,Implementation Specialist,24-Mar-26
FirstName_382,LastName_382,Mutual Bancorp,Data Integration Analyst,24-Mar-26
FirstName_383,LastName_383,,,24-Mar-26
FirstName_384,LastName_384,NBT Bank,Commercial Credit Associate,24-Mar-26
FirstName_385,LastName_385,"ProNexus, LLC",Accounting Intern,24-Mar-26
FirstName_386,LastName_386,BlueCargo,Financial Operations Analyst,24-Mar-26
FirstName_387,LastName_387,tapyoca,"Data Scientist | Python, SQL, Tableau, Airflow, Google Analytics",24-Mar-26
FirstName_388,LastName_388,Clear Sky Elementary School,Education Assistant,24-Mar-26
FirstName_389,LastName_389,Graduate Management Admission Council™ (GMAC™),Manager - Data engineer,24-Mar-26
FirstName_390,LastName_390,ADMIRAL SOLUTIONS,Deputy Manager,24-Mar-26
FirstName_391,LastName_391,Hive,Data Analyst,24-Mar-26
FirstName_392,LastName_392,Clinton Community College,Adjunct Professor,24-Mar-26
FirstName_393,LastName_393,GfK - An NIQ Company,Data Analyst,24-Mar-26
FirstName_394,LastName_394,Whakarongorau Aotearoa // New Zealand Telehealth Services//,Data Analyst,23-Mar-26
FirstName_395,LastName_395,State University of New York at Plattsburgh,Programming Advocate,23-Mar-26
FirstName_396,LastName_396,Andersen Corporation,"Talent Acquision Manager, University Relations & Partnerships",23-Mar-26
FirstName_397,LastName_397,Impact tutorial ,Teacher,22-Mar-26
FirstName_398,LastName_398,,,22-Mar-26
FirstName_399,LastName_399,NAB,Analyst 1,21-Mar-26
FirstName_400,LastName_400,UnitedHealth Group,Data Scientist,21-Mar-26
FirstName_401,LastName_401,UVM Medical Center,Specimen Processing Technician,20-Mar-26
FirstName_402,LastName_402,CVPH Medical Center,Nursing Student,20-Mar-26
FirstName_403,LastName_403,Mars International Inc.,Senior Executive Management Information System,20-Mar-26
FirstName_404,LastName_404,OTT Consulting LLC,Talent Acquisition Executive,19-Mar-26
FirstName_405,LastName_405,Freelance,Data Analyst,19-Mar-26
FirstName_406,LastName_406,Bristol Myers Squibb,Sr. Data Analyst,19-Mar-26
FirstName_407,LastName_407,,,19-Mar-26
FirstName_408,LastName_408,Labmentix Private Limited,Data Analyst,19-Mar-26
FirstName_409,LastName_409,EmpiRx Health,Claims Operations Analyst,18-Mar-26
FirstName_410,LastName_410,Napsa Solutions,Senior Career Advisor,18-Mar-26
FirstName_411,LastName_411,Clinton Community College,Vice President For Institutional Advancement,18-Mar-26
FirstName_412,LastName_412,"Literacy Volunteers of Clinton, Essex, and Franklin Counties",Grants Assistant and Researcher ,17-Mar-26
FirstName_413,LastName_413,New Jersey Family Planning League,Data Analyst,17-Mar-26
FirstName_414,LastName_414,Arbor Capital Wealth Advisors,Chief Operating Officer,17-Mar-26
FirstName_415,LastName_415,,,17-Mar-26
FirstName_416,LastName_416,UHS WILSON MEDICAL CENTER,Patient Ambassador,16-Mar-26
FirstName_417,LastName_417,Citizens,Senior Python Developer ,16-Mar-26
FirstName_418,LastName_418,Gopuff,Operations Associate,16-Mar-26
FirstName_419,LastName_419,State University of New York at Plattsburgh,Student,15-Mar-26
FirstName_420,LastName_420,AU SMALL FINANCE BANK,MIS/ Data Analyst,15-Mar-26
FirstName_421,LastName_421,,,15-Mar-26
FirstName_422,LastName_422,Tata Capital,Data Analyst,14-Mar-26
FirstName_423,LastName_423,Ken Research,Management Trainee-Research ,14-Mar-26
FirstName_424,LastName_424,Courtyard by Marriott,Hospitality Specialist,14-Mar-26
FirstName_425,LastName_425,Clinton Community College,Admissions Representative,13-Mar-26
FirstName_426,LastName_426,Clinton Community College,Director of Information Technology Services and Network Administration,13-Mar-26
FirstName_427,LastName_427,Center for Cybersecurity and Technology at SUNY Plattsburgh,Digital Marketing Intern,13-Mar-26
FirstName_428,LastName_428,"Antai College of Economics & Management, Shanghai Jiao Tong University",Assistant Professor,13-Mar-26
FirstName_429,LastName_429,datacareer.app 🤖,Data Quality & Insights Analyst,13-Mar-26
FirstName_430,LastName_430,PNC,Financial Analyst,13-Mar-26
FirstName_431,LastName_431,Exponent Solutions,Senior Data Analyst,13-Mar-26
FirstName_432,LastName_432,Stewart's Shops Corp,Shift Supervisor,13-Mar-26
FirstName_433,LastName_433,Founders Hub Technologies,Programming Analyst,13-Mar-26
FirstName_434,LastName_434,Prudential Advisors,Financial Professional,13-Mar-26
FirstName_435,LastName_435,Elevance Health,AI/ML Engineer,13-Mar-26
FirstName_436,LastName_436,Baylor Scott & White Health,Data Engineer,13-Mar-26
FirstName_437,LastName_437,American Express,Vulnerability Data Analytics Specialist,13-Mar-26
FirstName_438,LastName_438,Texas Children's Health Plan,Business Analyst,13-Mar-26
FirstName_439,LastName_439,Molina Healthcare,Data Analyst,12-Mar-26
FirstName_440,LastName_440,Whole Foods Market,Machine Learning Engineer,12-Mar-26
FirstName_441,LastName_441,,,12-Mar-26
FirstName_442,LastName_442,State University of New York at Plattsburgh,Information Manager,12-Mar-26
FirstName_443,LastName_443,Afecto Homeopathy®,Social Media Manager ,12-Mar-26
FirstName_444,LastName_444,Bydek,Data Analyst Trainee,12-Mar-26
FirstName_445,LastName_445,Datacrew.ai,Analytics Engineer,12-Mar-26
FirstName_446,LastName_446,Tyler Technologies,Product Analyst,12-Mar-26
FirstName_447,LastName_447,,,12-Mar-26
FirstName_448,LastName_448,Everest Institute- Australia,Student support Officer,11-Mar-26
FirstName_449,LastName_449,Coding Temple , Data Analyst ,11-Mar-26
FirstName_450,LastName_450,The Rally Hotel at McGregor Square,Director of Operations,11-Mar-26
FirstName_451,LastName_451,Star Health and Allied Insurance Co. Ltd,Senior Medical underwriter Deputy Manager CMU ,11-Mar-26
FirstName_452,LastName_452,State University of New York at Plattsburgh,ITS Helpdesk,11-Mar-26
FirstName_453,LastName_453,Self Employed / Independent Job Updates Creator,Research Assistant,11-Mar-26
FirstName_454,LastName_454,Lagom Retail Pvt Ltd,Data Analyst,11-Mar-26
FirstName_455,LastName_455,cvs,Data Analyst,11-Mar-26
FirstName_456,LastName_456,Capital One,Senior Data Analyst,11-Mar-26
FirstName_457,LastName_457,redShift Recruiting LLC,Field Service Technician,11-Mar-26
FirstName_458,LastName_458,Trump National Golf Club Westchester,Caddie,10-Mar-26
FirstName_459,LastName_459,Iron Tree Financial,Client & Business Liaison,10-Mar-26
FirstName_460,LastName_460,Office of the NYS Comptroller Thomas P. DiNapoli,Accountant,10-Mar-26
FirstName_461,LastName_461,Community Dreams Foundation,Data Analyst,10-Mar-26
FirstName_462,LastName_462,The Depository Trust & Clearing Corporation (DTCC),Data Analyst,10-Mar-26
FirstName_463,LastName_463,MVP Studio,Data Analyst,10-Mar-26
FirstName_464,LastName_464,Moxies,Hostess,10-Mar-26
FirstName_465,LastName_465,Lincare,Salesperson,10-Mar-26
FirstName_466,LastName_466,Fastenal,Account Specialist,10-Mar-26
FirstName_467,LastName_467,"Northern Insuring Agency, Inc.",Administrative Assistant,10-Mar-26
FirstName_468,LastName_468,Femwell Group Health,Data Analyst II,10-Mar-26
FirstName_469,LastName_469,NEI Investments,Data Analyst,10-Mar-26
FirstName_470,LastName_470,Atlantic Health System,Medical Laboratory Scientist II,10-Mar-26
FirstName_471,LastName_471,Gaurav Machine Tools,Statistical Quality Control Analyst,10-Mar-26
FirstName_472,LastName_472,Social Quest,Data Analyst,10-Mar-26
FirstName_473,LastName_473,Group Health Cooperative of South Central Wisconsin,Enterprise Solutions Project Manager,10-Mar-26
FirstName_474,LastName_474,The Simah Group,Risk Coordinator,10-Mar-26
FirstName_475,LastName_475,,,10-Mar-26
FirstName_476,LastName_476,Accenture,Data Scientist,10-Mar-26
FirstName_477,LastName_477,datacareer.app 🤖,Data Analyst,10-Mar-26
FirstName_478,LastName_478,Biblo Designs,Business Data Analyst,10-Mar-26
FirstName_479,LastName_479,DataMites™,Data Science Intern,10-Mar-26
FirstName_480,LastName_480,SkillCourse,Aspiring Data Analyst | Excel & SQL Certified | ex-3 Years QA/QC Experience | Open to Opportunities,10-Mar-26
FirstName_481,LastName_481,Forage,Data Analyst,10-Mar-26
FirstName_482,LastName_482,Delta India,Junior data scientist,10-Mar-26
FirstName_483,LastName_483,TheDataXcel, Charting Analyst,10-Mar-26
FirstName_484,LastName_484,Kidstech charitable trust,Business Data Analyst (Assistant Trainer),10-Mar-26
FirstName_485,LastName_485,Coding Temple,Data Analyst,10-Mar-26
FirstName_486,LastName_486,"Places for People, Inc.",Research Assistant- Behavioral Health Informatics,10-Mar-26
FirstName_487,LastName_487,Softsentry Solutions Limited,Data & Reporting Analyst ,10-Mar-26
FirstName_488,LastName_488,Gateway Arms Realty Corp.,Porter,10-Mar-26
FirstName_489,LastName_489,Coreset Revolution,Search Engine Optimization Executive,10-Mar-26
FirstName_490,LastName_490,Sabin Metal Corporation,Accounting Intern,10-Mar-26
FirstName_491,LastName_491,General Motors,Data Analyst,10-Mar-26
FirstName_492,LastName_492,,,10-Mar-26
FirstName_493,LastName_493,Bentley University,Graduate Assistant,9-Mar-26
FirstName_494,LastName_494,North Carolina Agricultural and Technical State University,Graduate Research Assistant,9-Mar-26
FirstName_495,LastName_495,PNC,Senior Full Stack Java Developer,9-Mar-26
FirstName_496,LastName_496,Clinton Community College,Assistant Professor of Science; Divison Coordinator of Technology and Natural Sciences,9-Mar-26
FirstName_497,LastName_497,Complete Contract Consulting,Customer Support Specialist,9-Mar-26
FirstName_498,LastName_498,,,9-Mar-26
FirstName_499,LastName_499,Golden Valley Health Centers,Data Integrity Specialist,9-Mar-26
FirstName_500,LastName_500,State University of New York at Plattsburgh,IT Technician,9-Mar-26
FirstName_501,LastName_501,DashboardWorx,Data and Insight Analyst,9-Mar-26
FirstName_502,LastName_502,Aflac,Data Analyst,9-Mar-26
FirstName_503,LastName_503,Promo4Brands,Co-Owner,9-Mar-26
FirstName_504,LastName_504,Food Basics,Produce Clerk,9-Mar-26
FirstName_505,LastName_505,Sinhgad Institutes,Student Member of EDC Committee of SKNCOP,9-Mar-26
FirstName_506,LastName_506,Numerator,Data Analyst,9-Mar-26
FirstName_507,LastName_507,Upwork,Web Developer,9-Mar-26
FirstName_508,LastName_508,Lester Lampert Corporate,Director of Corporate Operations & Sales,9-Mar-26
FirstName_509,LastName_509,Aspora,Operation Analyst,9-Mar-26
FirstName_510,LastName_510,State University of New York at Plattsburgh,"Director, Global Education Office (GEO)",9-Mar-26
FirstName_511,LastName_511,Champlain Valley Educational Services,Business Office Intern,9-Mar-26
FirstName_512,LastName_512,Lockton Companies,Business Data Analyst,9-Mar-26
FirstName_513,LastName_513,KANAKADURGA COTTON MILLS PRIVATE LIMITED,Data & Operations Analyst – Cotton Ginning Industry,9-Mar-26
FirstName_514,LastName_514,IP House,Data Analyst,9-Mar-26
FirstName_515,LastName_515,Coding Temple,Data Analyst Apprentice ,9-Mar-26
FirstName_516,LastName_516,Otsego Media & Video Production Services,Video Editor,9-Mar-26
FirstName_517,LastName_517,State University of New York at Plattsburgh,Research Fellowship,9-Mar-26
FirstName_518,LastName_518,Directed Machines,Operations Engineer,9-Mar-26
FirstName_519,LastName_519,Optum,Data Scientist,9-Mar-26
FirstName_520,LastName_520,Suffolk University,CLAS Graduate Tutor,9-Mar-26
FirstName_521,LastName_521,Independiente,Consultora Senior de Estrategia y Tecnología,9-Mar-26
FirstName_522,LastName_522,,,9-Mar-26
FirstName_523,LastName_523,JHL Consulting Group Inc.,Founder & Managing Director,9-Mar-26
FirstName_524,LastName_524,State University of New York at Plattsburgh,Teacher Assistant of Bloomberg Lab.,9-Mar-26
FirstName_525,LastName_525,,,9-Mar-26
FirstName_526,LastName_526,Kiranam Technologies Inc.,Data Analyst,9-Mar-26
FirstName_527,LastName_527,Tata Consultancy Services,Process Associate,9-Mar-26
FirstName_528,LastName_528,Omega Healthcare Management Services,Sr.Medical Data Analyst,9-Mar-26
FirstName_529,LastName_529,Stewart's Shops Corp,Retail Sales Associate,9-Mar-26
FirstName_530,LastName_530,University of Central Oklahoma,Graduate Assistant,9-Mar-26
FirstName_531,LastName_531,Clinton Community College,Admissions Advisor,9-Mar-26
FirstName_532,LastName_532,Bpointer Technologies,Business Development Executive,9-Mar-26
FirstName_533,LastName_533,Northwestern Mutual,Financial Planning Associate,9-Mar-26
FirstName_534,LastName_534,Lake George Popcorn Co.,Assistant Manager,9-Mar-26
FirstName_535,LastName_535,Clinton Community College,Typist,9-Mar-26
FirstName_536,LastName_536,Bajaj Housing Finance Limited,Data Analyst,9-Mar-26
FirstName_537,LastName_537,Happy Days Dispensary,Inventory Specialist,9-Mar-26
FirstName_538,LastName_538,Atidiv,Senior Customer Experience Partner,9-Mar-26
FirstName_539,LastName_539,Mphasis,Software Engineer,9-Mar-26
FirstName_540,LastName_540,JPD Data Science Pvt Lmtd,Data Analyst,9-Mar-26
FirstName_541,LastName_541,Acorn Universal Consultancy LLP,Assistant Manager- Data & Platform Engineer,9-Mar-26
FirstName_542,LastName_542,Pachouli Aesthetic & Wellness ,Business Analyst (MIS & Power BI) ,9-Mar-26
FirstName_543,LastName_543,"Gokhale Edcuation Societys H.P.T.Arts & R.Y.K.Science College, Vidyanagar, Nashik 422005",Assistant Lecturer,9-Mar-26
FirstName_544,LastName_544,Avenues for Youth,Human Resources Manager,9-Mar-26
FirstName_545,LastName_545,EXL,Senior Executive,9-Mar-26
FirstName_546,LastName_546,Wipro,Senior Analyst,9-Mar-26
FirstName_547,LastName_547,Science Centre Singapore,Management Intern,9-Mar-26
FirstName_548,LastName_548,,,9-Mar-26
FirstName_549,LastName_549,defined marketing,Marketing Assistant,9-Mar-26
FirstName_550,LastName_550,AIS Solutions Pvt Ltd,Data Analyst,9-Mar-26
FirstName_551,LastName_551,FOUR SEASONS DERMATOLOGY,Medical Assistant and Medical Scribe,9-Mar-26
FirstName_552,LastName_552,EY,Market Research Analyst,9-Mar-26
FirstName_553,LastName_553,Ultimus LeverPoint Private Fund Solutions,Senior Fund Accountant,9-Mar-26
FirstName_554,LastName_554,Vegacompass,Salesforce Developer,9-Mar-26
FirstName_555,LastName_555,Archstone Builders,Construction Laborer,9-Mar-26
FirstName_556,LastName_556,Citi,Senior Machine Learning and Data Engineer (Contract via OTSI),9-Mar-26
FirstName_557,LastName_557,Labmentix,Data Analyst,9-Mar-26
FirstName_558,LastName_558,SCALE Healthcare,Reporting Analyst,9-Mar-26
FirstName_559,LastName_559,ARB Consulting,Analytics Consultant,9-Mar-26
FirstName_560,LastName_560,Michigan Medicine,Dietitian Assistant,9-Mar-26
FirstName_561,LastName_561,"CHA Consulting, Inc.",Marketing Coordinator,9-Mar-26
FirstName_562,LastName_562,Indiana University - Kelley School of Business,President - Kelley Direct AI & Analytics Association ,8-Mar-26
FirstName_563,LastName_563,HealthFirst Analytics,Senior Business Data Analyst,7-Mar-26
FirstName_564,LastName_564,BYD Australia & New Zealand,Product Specialist,7-Mar-26
FirstName_565,LastName_565,Admiral Solutions,Retention Specialist,7-Mar-26
FirstName_566,LastName_566,Indiana Department of Health,Data Analyst,7-Mar-26
FirstName_567,LastName_567,Clinton Community College,Vice President of Strategic Initiatives and Workforce Development,7-Mar-26
FirstName_568,LastName_568,Clinton Community College,Systems Programmer/Analyst,6-Mar-26
FirstName_569,LastName_569,Clinton Community College,Assistant Director of Human Resources,6-Mar-26
FirstName_570,LastName_570,Admiral Solutions,Customer Service Specialist,6-Mar-26
FirstName_571,LastName_571,Clinton Community College,Financial Aid/Admissions Advisor,6-Mar-26
FirstName_572,LastName_572,GoalPair,Data Analyst Intern,6-Mar-26
FirstName_573,LastName_573,Sunglass Hut,Sales Associate,6-Mar-26
FirstName_574,LastName_574,Innodata Inc.,QPE - LLM/AI,6-Mar-26
FirstName_575,LastName_575,Happiest Minds Technologies,Senior Data Analyst - Engineering & Business Excellence,6-Mar-26
FirstName_576,LastName_576,Amazon,Investigative associate,6-Mar-26
FirstName_577,LastName_577,Clinton Community College,Computer Science Faculty,6-Mar-26
FirstName_578,LastName_578,State of North Carolina,Business Data Analyst,5-Mar-26
FirstName_579,LastName_579,Citigroup,Data Analyst,5-Mar-26
FirstName_580,LastName_580,Brainvire,Senior Software Engineer,5-Mar-26
FirstName_581,LastName_581,Easy Stones,Agentic & Generative AI Engineer,5-Mar-26
FirstName_582,LastName_582,WNS,Lead Data Analyst,5-Mar-26
FirstName_583,LastName_583,Clinton Community College,Associate Director of Institutional Advancement,5-Mar-26
FirstName_584,LastName_584,Tredence Inc.,Associate Manager - Data Engineering,5-Mar-26
FirstName_585,LastName_585,UC Health,Data Architect,5-Mar-26
FirstName_586,LastName_586,Southeastern Virginia Training Center,Certified Health Data Analyst,5-Mar-26
FirstName_587,LastName_587,Clinton Community College,Director of Human Resources,5-Mar-26
FirstName_588,LastName_588,Digital Hub Solution LLC,Senior Executive Management Information System,5-Mar-26
FirstName_589,LastName_589,Clinton Community College,Clinical Adjunct,5-Mar-26
FirstName_590,LastName_590,Capital One,"Senior Manager, Data Engineering",5-Mar-26
FirstName_591,LastName_591,Clinton Community College,Vice President of Enrollment Management,5-Mar-26
FirstName_592,LastName_592,HN Services Portugal,Analytics Engineer - Snowflake Data Platform,5-Mar-26
FirstName_593,LastName_593,Clinton Community College,Director of Marketing and Communications,5-Mar-26
FirstName_594,LastName_594,Clinton Community College,Director of Budgeting and Finance,5-Mar-26
FirstName_595,LastName_595,Early Read,Senior Data Analyst,5-Mar-26
FirstName_596,LastName_596,TranzBox Pvt Ltd,Data Analyst,5-Mar-26
FirstName_597,LastName_597,Novartis,Business Data Analyst,5-Mar-26
FirstName_598,LastName_598,V2Solutions,Image reviewer ,5-Mar-26
FirstName_599,LastName_599,Claros Farm,Business Analyst,5-Mar-26
FirstName_600,LastName_600,Emirates Islamic,Assistant Manager - Governance,5-Mar-26
FirstName_601,LastName_601,Omega Healthcare Management Services,Medical Data Analyst,5-Mar-26
FirstName_602,LastName_602,Capital One,Data Engineer | Security Engineer,5-Mar-26
FirstName_603,LastName_603,,,5-Mar-26
FirstName_604,LastName_604,Swachetna Foundation,Chief Operating Officer,5-Mar-26
FirstName_605,LastName_605,Numerator,Data Analyst,4-Mar-26
FirstName_606,LastName_606,Wells Fargo,Sr. Data analyst,4-Mar-26
FirstName_607,LastName_607,Equifax,Data Analyst,4-Mar-26
FirstName_608,LastName_608,Markel,Senior Business Intelligence Analyst,4-Mar-26
FirstName_609,LastName_609,,,4-Mar-26
FirstName_610,LastName_610,Dexian,Technical Recruiter,4-Mar-26
FirstName_611,LastName_611,CVS Health,Data Engineer,4-Mar-26
FirstName_612,LastName_612,Optum,Healthcare Data Analyst,4-Mar-26
FirstName_613,LastName_613,BrandRadar,Data Visualisation & Analytics Specialist,4-Mar-26
FirstName_614,LastName_614,Freddie Mac,Data Analyst,3-Mar-26
FirstName_615,LastName_615,United Airlines,Business Data Analyst,3-Mar-26
FirstName_616,LastName_616,AR Underground,Construction Technician,3-Mar-26
FirstName_617,LastName_617,,Data Analyst,3-Mar-26
FirstName_618,LastName_618,Facile Fintax,Staff Accountant Internship,3-Mar-26
FirstName_619,LastName_619,Netwise People Inc.,Senior Recruiter,3-Mar-26
FirstName_620,LastName_620,AIG,Senior Analyst,3-Mar-26
FirstName_621,LastName_621,PSEO Coalition,Data Analyst,3-Mar-26
FirstName_622,LastName_622,The Data Analytics Institute,Junior Growth Analyst,3-Mar-26
FirstName_623,LastName_623,The Webster,Graduate Data Scientist (Industry Capstone),3-Mar-26
FirstName_624,LastName_624,BNSF Railway,Senior Full Stack Java Engineer,3-Mar-26
FirstName_625,LastName_625,CNS,Data Analyst,2-Mar-26
FirstName_626,LastName_626,Crusade Technologies,Datacenter Technician,2-Mar-26
FirstName_627,LastName_627,Centene Corporation,Senior Software Engineer,2-Mar-26
FirstName_628,LastName_628,Amistad Technologies,Software Consultant,2-Mar-26
FirstName_629,LastName_629,Genpact,Data Analyst,2-Mar-26
FirstName_630,LastName_630,"Lowe's Companies, Inc.",Sales Associate,2-Mar-26
FirstName_631,LastName_631,Community Dreams Foundation,Business Analyst,2-Mar-26
FirstName_632,LastName_632,Betty Hardwick Center,Senior Data Analyst,2-Mar-26
FirstName_633,LastName_633,,,2-Mar-26
FirstName_634,LastName_634,"BST & Co. CPAs, LLP",Audit Intern,2-Mar-26
FirstName_635,LastName_635,Synovus,Senior Financial Analyst,2-Mar-26
FirstName_636,LastName_636,Freelancer,Website Development Advisor,2-Mar-26
FirstName_637,LastName_637,Anheuser-Busch,Shelf Planning Analyst,2-Mar-26
FirstName_638,LastName_638,"IRIS USA, Inc.",Global Team Associate,2-Mar-26
FirstName_639,LastName_639,State of Missouri,Project Manager,2-Mar-26
FirstName_640,LastName_640,,,2-Mar-26
FirstName_641,LastName_641,Candex,Associate Data Analyst,2-Mar-26
FirstName_642,LastName_642,Netwise People Inc.,Talent Acquisition Specialist,2-Mar-26
FirstName_643,LastName_643,Optum,Pharma Benefit Analyst,2-Mar-26
FirstName_644,LastName_644,Yosi Health,Healthcare Data Analyst,2-Mar-26
FirstName_645,LastName_645,Dream Team Roofing and Construction,Data Analyst,2-Mar-26
FirstName_646,LastName_646,Bank of America,Sr Data Analyst,2-Mar-26
FirstName_647,LastName_647,LS2M Data Solutions,Engenheiro de dados,2-Mar-26
FirstName_648,LastName_648,,,2-Mar-26
FirstName_649,LastName_649,Polk State College,Data Research Specialist/Data Analyst,2-Mar-26
FirstName_650,LastName_650,Delta Dental of New Jersey and Connecticut,Business Intelligence Analyst & Developer,2-Mar-26
FirstName_651,LastName_651,ZEN TECH SOLUTIONS,SAP Analytics Lead,2-Mar-26
FirstName_652,LastName_652,Nassau Financial Group,Actuarial Analyst,2-Mar-26
FirstName_653,LastName_653,IBM,Research Accounting Analyst,2-Mar-26
FirstName_654,LastName_654,,,2-Mar-26
FirstName_655,LastName_655,,,2-Mar-26
FirstName_656,LastName_656,Stellar Innovations Private Limited,Analyst,2-Mar-26
FirstName_657,LastName_657,PEACE LAND GENERAL TRADING LLC,Software Developer,2-Mar-26
FirstName_658,LastName_658,IFFCO Tokio General Insurance Co. Ltd.,MIS executive,2-Mar-26
FirstName_659,LastName_659,Children's Crisis Treatment Center,Senior Data Analyst,2-Mar-26
FirstName_660,LastName_660,Recoveriescorp,Operational Support Officer,2-Mar-26
FirstName_661,LastName_661,Comet Performance Chemicals Pvt. Ltd.,Senior Research And Development Chemist,2-Mar-26
FirstName_662,LastName_662,NMD InfoTech,Data Analyst Trainee,2-Mar-26
FirstName_663,LastName_663,Cintas,Sales Representative,2-Mar-26
FirstName_664,LastName_664,American Express,Sr. Workday Technical Consultant,2-Mar-26
FirstName_665,LastName_665,AllRoomie Lab Corp,Product Manager,2-Mar-26
FirstName_666,LastName_666,Visa,Data Engineer Intren,2-Mar-26
FirstName_667,LastName_667,,,2-Mar-26
FirstName_668,LastName_668,Interfuse Technologies,Information Technology Consultant,2-Mar-26
FirstName_669,LastName_669,Mayo Clinic,Data Analyst/Engineer,2-Mar-26
FirstName_670,LastName_670,,,2-Mar-26
FirstName_671,LastName_671,CHS Inc.,Inventory Analyst,1-Mar-26
FirstName_672,LastName_672,S&P Global,AI Data Engineer,1-Mar-26
FirstName_673,LastName_673,Pepsi-Cola of the Hudson Valley,Business Analyst,28-Feb-26
FirstName_674,LastName_674,Holiday Channel®  |  Holiday World,Business Data Analyst,28-Feb-26
FirstName_675,LastName_675,Self Employed,Independent Contractor,27-Feb-26
FirstName_676,LastName_676,McKinsey & Company,Data Analyst,27-Feb-26
FirstName_677,LastName_677,Harfun,Human Resources Manager,27-Feb-26
FirstName_678,LastName_678,Reliance Industries Limited,Senior Manager,27-Feb-26
FirstName_679,LastName_679,DaVita Kidney Care,Technical Product Manager,26-Feb-26
FirstName_680,LastName_680,TOGA,Data Engineer,26-Feb-26
FirstName_681,LastName_681,Excelerate,Project Management Specialist,26-Feb-26
FirstName_682,LastName_682,,,26-Feb-26
FirstName_683,LastName_683,Bank of America,Data Analyst,26-Feb-26
FirstName_684,LastName_684,Community Dreams Foundation,Data Analyst ,26-Feb-26
FirstName_685,LastName_685,Admiral Solutions,Customer Insights Specialist,26-Feb-26
FirstName_686,LastName_686,FICO®,Lead Solutions Consultant,26-Feb-26
FirstName_687,LastName_687,Nestle India,Sales Manager,26-Feb-26
FirstName_688,LastName_688,DBS Bank,Senior Associate,26-Feb-26
FirstName_689,LastName_689,Biz2Credit,Credit Underwriting Intern,26-Feb-26
FirstName_690,LastName_690,Molina Healthcare,Data Analyst,26-Feb-26
FirstName_691,LastName_691,Aditi Consulting,Assistant Manager Recruitment,26-Feb-26
FirstName_692,LastName_692,The Data Analytics Institute,Operations Data Analyst,25-Feb-26
FirstName_693,LastName_693,Capital One,Financial Data Analyst,25-Feb-26
FirstName_694,LastName_694,2DOT2INC,Data Analyst,25-Feb-26
FirstName_695,LastName_695,,,25-Feb-26
FirstName_696,LastName_696,ServiceTitan,Senior Data Scientist,25-Feb-26
